candidate_id;name;former_names;name_key;name_key_compact;name_key_without_prefix;eni;imo;year_built;length_m;width_m;passengers;operator;home_port;flag;flag_text;article_url;source_revision_id
CAN-71059B4A908A;A. I. Gertsen;;a i gertsen;aigertsen;a i gertsen;;;1959;95.8;14.3;;AkademFlot;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-45FCC77A58AA;A. Matrosov;;a matrosov;amatrosov;a matrosov;;;1954;95.8;14.3;150;PassashirRetschTrans;Krasnojarsk;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/A._Matrosov;268617530
CAN-38476BBDEFF2;A-Rosa Alva;;a rosa alva;arosaalva;a rosa alva;;9902158;2019;79.8;11.4;126;A-ROSA Flussschiff;;PT;Portugal;;268617530
CAN-BC855D113B4E;A-Rosa Aqua;;a rosa aqua;arosaaqua;a rosa aqua;04807500;9524176;2009;135.0;11.4;202;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Aqua;268617530
CAN-485799F10D72;A-Rosa Bella;;a rosa bella;arosabella;a rosa bella;04801170;9271482;2002;124.5;14.4;242;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Bella;268617530
CAN-E4B7B873B3BC;A-Rosa Brava;;a rosa brava;arosabrava;a rosa brava;04809910;;2011;135.0;11.4;202;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Brava;268617530
CAN-1E0916EE20CC;A-Rosa Donna;;a rosa donna;arosadonna;a rosa donna;04801130;9271470;2002;124.5;14.4;242;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Donna;268617530
CAN-0705978DBD47;A-Rosa Flora;;a rosa flora;arosaflora;a rosa flora;04810970;;2014;135.0;11.4;183;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Flora;268617530
CAN-C92553E67D3C;A-Rosa Luna;;a rosa luna;arosaluna;a rosa luna;04803520;;2004;125.8;11.4;174;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Luna;268617530
CAN-A8C69A4EAF7E;A-Rosa Mia;;a rosa mia;arosamia;a rosa mia;04801870;8979283;2003;124.5;14.4;242;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Mia;268617530
CAN-1989310A9291;A-Rosa Riva;;a rosa riva;arosariva;a rosa riva;04802780;8979295;2004;124.5;14.4;242;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Riva;268617530
CAN-190272D97BE9;A-Rosa Sena;;a rosa sena;arosasena;a rosa sena;02339241;;2022;135.0;17.7;280;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Sena;268617530
CAN-22110A1F96E9;A-Rosa Silva;;a rosa silva;arosasilva;a rosa silva;04810230;;2012;135.0;11.4;186;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Silva;268617530
CAN-B2D44F214498;A-Rosa Stella;;a rosa stella;arosastella;a rosa stella;04803530;;2005;125.8;11.4;174;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Stella;268617530
CAN-92A19AAFEEF7;A-Rosa Viva;;a rosa viva;arosaviva;a rosa viva;04808020;9524188;2010;135.0;11.4;202;A-ROSA Flussschiff;Rostock;DE;Deutschland;https://de.wikipedia.org/wiki/A-Rosa_Viva;268617530
CAN-719F9351F37E;A. S. Popov;;a s popov;aspopov;a s popov;;;1961;95.8;14.3;245;Oka;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-6933E9E298CC;A-Silver;Amadeus Silver;a silver;asilver;a silver;02335475;;2013;135.0;11.4;180;Danubia Kreuzfahrten (Phoenix Reisen);Passau;DE;Deutschland;;268617530
CAN-0115EA0877CA;Acamar;Amarco|Amarco I;acamar;acamar;acamar;;;2008;72.0;14.2;128;Galaxia Group;;;Agypten;;268617530
CAN-1756D0A9E7BD;Adonis;;adonis;adonis;adonis;;;2004;72.0;14.2;130;;;;Agypten;https://de.wikipedia.org/wiki/Adonis;268617530
CAN-9D3ADED062D6;Adora;;adora;adora;adora;02337899;;2019;135.0;11.4;190;Dunav Tours ( Phoenix Reisen );Russe;BG;Bulgarien;;268617530
CAN-0B93A03B9F50;Afanasiy Nikitin;Mir;afanasiy nikitin;afanasiynikitin;afanasiy nikitin;;;1959;96.27;14.98;294;;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-7AA73B085068;Al Hambra;;al hambra;alhambra;al hambra;;;2010;77.0;14.2;;;;;Agypten;;268617530
CAN-A4CE9A81A2DD;Al Nabalitan;;al nabalitan;alnabalitan;al nabalitan;;;1999;72.5;14.4;;;;;Agypten;;268617530
CAN-6EDF4B360299;Aleksandr Benua;Yakov Sverdlov;aleksandr benua;aleksandrbenua;aleksandr benua;;;1960;96.27;14.98;312;Infoflot;Moskau;;Sowjetunion → Russland;;268617530
CAN-D3570818E536;Aleksandr Blok;Dunay;aleksandr blok;aleksandrblok;aleksandr blok;;;1959;77.91;15.2;;;Moskau;;Sowjetunion → Russland;;268617530
CAN-DBB5BED208BF;Aleksandr Fadeyev;;aleksandr fadeyev;aleksandrfadeyev;aleksandr fadeyev;;;1961;95.8;14.3;;Kama-Reederei;Perm;;Sowjetunion → Russland;;268617530
CAN-9A04A676145F;Aleksandr Grin;Aleksandr Blok;aleksandr grin;aleksandrgrin;aleksandr grin;;;1984;90.4;15.0;180;OAO Mosturflot;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Aleksandr_Grin;268617530
CAN-4CDA5D641A3C;Aleksandr Nevskiy;;aleksandr nevskiy;aleksandrnevskiy;aleksandr nevskiy;;;1957;95.8;14.3;232;Kruiz;Wolgograd;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Aleksandr_Nevskiy;268617530
CAN-92BAB1D0BBA4;Aleksandr Pushkin;;aleksandr pushkin;aleksandrpushkin;aleksandr pushkin;;;1974;110.1;14.5;200;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Aleksandr_Pushkin_(Schiff);268617530
CAN-7F751192662C;Aleksandr Radishchev;;aleksandr radishchev;aleksandrradishchev;aleksandr radishchev;;8225682;1982;125.0;16.7;216;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-97A50E4AC58B;Aleksandr Suvorov;;aleksandr suvorov;aleksandrsuvorov;aleksandr suvorov;;;1981;135.75;16.8;400;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Aleksandr_Suvorov_(Schiff);268617530
CAN-3193F5A42145;Aleksandr Sveshnikov;Volkhov;aleksandr sveshnikov;aleksandrsveshnikov;aleksandr sveshnikov;;;1961;77.91;15.2;;;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-A31E420046D5;Aleksandra;Taras Shevchenko|T. G. Shevchenko;aleksandra;aleksandra;aleksandra;;8925036;1991;129.1;16.7;258;;Rostow am Don;UA;Sowjetunion → Ukraine → Kasachstan → Russland;https://de.wikipedia.org/wiki/Aleksandra_(Schiff);268617530
CAN-220E775FBBA3;Aleksey Tolstoy;N. Gastello;aleksey tolstoy;alekseytolstoy;aleksey tolstoy;;;1954;95.8;14.3;179;;Samara;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Aleksey_Tolstoy;268617530
CAN-EAD2D3AC851C;Alemannia;Deutschland;alemannia;alemannia;alemannia;07001703;;1971;110.0;11.6;184;Breeze River Cruises Basel;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Alemannia_(Schiff);268617530
CAN-EB9378776F71;Alena;;alena;alena;alena;02337442;;2017;135.0;11.4;190;Scylla ( Phoenix Reisen );Valletta;MT;Malta;;268617530
CAN-B50E5AA34AB4;Alesha Popovich;;alesha popovich;aleshapopovich;alesha popovich;;;1957;95.8;14.3;140;Berkut;Moskau;;Sowjetunion → Russland;;268617530
CAN-EE92968DDEC1;Alessandra;;alessandra;alessandra;alessandra;;;1998;71.5;11.8;112;Seti First Group;;;Agypten;https://de.wikipedia.org/wiki/Alessandra;268617530
CAN-C3FE5A2CD1B6;Alexander the Great;Sanctuary Retreats;alexander the great;alexanderthegreat;alexander the great;;;1982;70.0;11.5;60;Alexander the Great;;;Agypten;https://de.wikipedia.org/wiki/Alexander_the_Great;268617530
CAN-DDD9DCEC6394;Alina;;alina;alina;alina;07001934;;2011;135.0;11.4;220;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Alina_(Schiff);268617530
CAN-156135B4A658;Alisa;;alisa;alisa;alisa;02339778;;2022;135.0;11.45;190;;Basel;CH;Schweiz;;268617530
CAN-D1D7B92D2B0D;Allegro;Liberte|Abel Tasman;allegro;allegro;allegro;02326758;;1991;105.0;10.1;150;Calanda Riverline Cruises;Enkhuizen;NL;Frankreich → Niederlande;;268617530
CAN-9193150CD12C;Allure;Hoop op Zegen|Adelaar;allure;allure;allure;02202474;;1908;42.26;6.0;24;Martien van de Velde;Amsterdam;NL;Niederlande;;268617530
CAN-C7BDA7290DF9;Altay;;altay;altay;altay;;;1958;95.8;14.3;339;;Leningrad;;Sowjetunion;;268617530
CAN-1F1576158061;Alyssa;;alyssa;alyssa;alyssa;;;2008;75.0;14.4;124;Alyssa Nile Cruise;;;Agypten;https://de.wikipedia.org/wiki/Alyssa;268617530
CAN-98B72C941B76;AmaBella;;amabella;amabella;amabella;02332082;;2010;135.0;11.4;162;Australian Pacific Touring;Basel;CH;Schweiz;;268617530
CAN-9E9005A350AB;AmaCello;;amacello;amacello;amacello;02329809;;2008;110.0;11.4;150;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-DE2F28D2FE8C;AmaCerto;;amacerto;amacerto;amacerto;07001949;;2012;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-7CD1A6FE21F7;Amadagio;Monarch Queen;amadagio;amadagio;amadagio;07001828;;2006;110.0;11.4;150;7. Sanssouci Schiffsgesellschaft (GTA Skyways);Hamburg;DE;Deutschland;https://de.wikipedia.org/wiki/Amadagio;268617530
CAN-BB58EB9C2CA2;AmaDahlia;;amadahlia;amadahlia;amadahlia;;;1998;72.0;13.95;72;AMA Waterways;;;Agypten;;268617530
CAN-370D079BF25D;AmaDante;;amadante;amadante;amadante;02329183;;2008;110.0;11.4;150;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-010729D95120;AmaDara;;amadara;amadara;amadara;;;2015;92.15;12.5;62;AMA Waterways;Saigon;;Vietnam;;268617530
CAN-D4240E073BA9;Amadeus;;amadeus;amadeus;amadeus;08848003;;1997;110.0;11.4;146;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-5D8166E63B70;Amadeus Brilliant;;amadeus brilliant;amadeusbrilliant;amadeus brilliant;04809350;;2011;114.0;11.4;150;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-60D32FD89EA0;Amadeus Cara;;amadeus cara;amadeuscara;amadeus cara;02339509;;2022;135.0;11.4;162;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-CB3F0CC8755B;Amadeus Classic;;amadeus classic;amadeusclassic;amadeus classic;04801620;;2001;110.0;11.4;146;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-036A306D672C;Amadeus Diamond;;amadeus diamond;amadeusdiamond;amadeus diamond;04807380;;2008;114.0;11.4;150;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-C3F9005E5959;Amadeus Elegant;;amadeus elegant;amadeuselegant;amadeus elegant;04808350;;2010;114.0;11.4;150;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-6E52A723EE79;Amadeus Imperial;;amadeus imperial;amadeusimperial;amadeus imperial;04813870;;2020;135.0;11.4;168;Amadeus Flusskreuzfahrten;;DE;Deutschland;;268617530
CAN-C1C687E08504;Amadeus Nova;;amadeus nova;amadeusnova;amadeus nova;02340299;;2024;135.0;11.45;158;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-A07340F09E02;Amadeus Provence;;amadeus provence;amadeusprovence;amadeus provence;;;2017;110.0;11.4;140;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-DC35A5D4BA27;Amadeus Queen;;amadeus queen;amadeusqueen;amadeus queen;02337456;;2018;135.0;11.4;162;Amadeus Flusskreuzfahrten;;DE;Deutschland;;268617530
CAN-D3EC37A607AC;Amadeus Riva;;amadeus riva;amadeusriva;amadeus riva;02339896;;2023;135.0;11.45;158;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-EB34157A49D3;Amadeus Royal;;amadeus royal;amadeusroyal;amadeus royal;04803670;;2005;110.0;11.4;150;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-53032097E43C;Amadeus Silver II;;amadeus silver ii;amadeussilverii;amadeus silver ii;02336369;;2015;135.0;11.4;168;Lüftner Cruises;Passau;DE;Deutschland;;268617530
CAN-2F7EB0BB4B76;Amadeus Silver III;;amadeus silver iii;amadeussilveriii;amadeus silver iii;02336694;;2016;135.0;11.4;168;Amadeus Flusskreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-459A1B78D3FA;Amadeus Symphony;;amadeus symphony;amadeussymphony;amadeus symphony;04802330;;2003;110.0;11.4;146;Danubia Kreuzfahrten;Passau;DE;Deutschland;;268617530
CAN-74302C4688CF;AmaDolce;;amadolce;amadolce;amadolce;02331267;;2009;110.0;11.4;148;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-765245EF6677;AmaDouro;;amadouro;amadouro;amadouro;;;2019;80.0;11.4;102;AMA Waterways;;PT;Portugal;;268617530
CAN-7D7A004EF27B;AmaKristina;;amakristina;amakristina;amakristina;07002053;;2017;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-A663773D7308;AmaLea;;amalea;amalea;amalea;07002067;;2018;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-D107554DD931;AmaLotus;;amalotus;amalotus;amalotus;;;2011;92.05;12.8;124;AMA Waterways;Ho Chi Minh Stadt;;Vietnam;;268617530
CAN-59C1AE880B0E;AmaLyra;;amalyra;amalyra;amalyra;02331266;;2009;110.0;11.4;148;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-33DEC1E018B0;AmaMagna;;amamagna;amamagna;amamagna;02329183;;2019;135.0;22.0;194;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-4C8D180B74D2;AmaMora;;amamora;amamora;amamora;07002112;;2019;135.0;11.45;156;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-CA25C5FF9AC4;Amanpuri;De Zonnebloem|Harbourlight|Alegria;amanpuri;amanpuri;amanpuri;02205451;;1985;90.0;11.6;136;Rein Ouwinga;Rotterdam;NL;Niederlande;;268617530
CAN-F0992839CDA1;AmaPrima;;amaprima;amaprima;amaprima;07001958;;2013;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-131FCFD38007;AmaPura;;amapura;amapura;amapura;;;2014;57.3;12.19;56;AMA Waterways;;;Myanmar;;268617530
CAN-86D725A05F6D;Amarante Isis;;amarante isis;amaranteisis;amarante isis;;;1963;73.0;11.0;74;Amarante Hotels;;;Agypten;;268617530
CAN-390F698693C1;AmaReina;;amareina;amareina;amareina;02335818;;2014;135.0;11.45;162;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-1FF3F231FEC6;AmaRudi;;amarudi;amarudi;amarudi;;;2027;135.0;22.0;96;AMA Waterways;;CH;Schweiz ?;;268617530
CAN-19CD2F5039C2;AmaSerena;;amaserena;amaserena;amaserena;07002014;;2015;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-A748FF87073E;AmaSonata;;amasonata;amasonata;amasonata;07001981;;2014;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-920BDFFE61E2;AmaStella;;amastella;amastella;amastella;07002031;;2016;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-6CB0F95B7DBB;AmaVenita;AmaVista;amavenita;amavenita;amavenita;07002005;;2014;135.0;11.4;162;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-F9A21879F083;AmaVerde;;amaverde;amaverde;amaverde;02333280;;2011;135.0;11.4;162;Australian Pacific Touring;Basel;CH;Schweiz;;268617530
CAN-277BA6E36E05;AmaVida;;amavida;amavida;amavida;;;2013;79.0;11.4;108;AMA Waterways;unbekannt;PT;Portugal;;268617530
CAN-416ED21D223E;AmaViola;;amaviola;amaviola;amaviola;07002043;;2016;135.0;11.45;164;AMA Waterways;Basel;CH;Schweiz;;268617530
CAN-43B792BD61DC;Amelia;;amelia;amelia;amelia;07001948;;2012;135.0;11.4;220;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Amelia_(Schiff);268617530
CAN-A9D0515DC66A;American Empress;Empress of the North;american empress;americanempress;american empress;;9263538;2003;109.73;17.68;223;American Queen Voyages;Juneau;;Vereinigte Staaten;https://de.wikipedia.org/wiki/American_Empress;268617530
CAN-8AF2A39470BB;American Queen;;american queen;americanqueen;american queen;;9084542;1995;127.44;27.22;436;American Queen Voyages;New Orleans;;Vereinigte Staaten;;268617530
CAN-8AE6C056A56A;American Spirit;;american spirit;americanspirit;american spirit;;9283124;2005;60.8;14.0;100;American Cruise Lines;Wilmington;;Vereinigte Staaten;;268617530
CAN-7A47DD3235FD;American Star;;american star;americanstar;american star;;9427615;2007;57.2;14.0;100;American Cruise Lines;Dover;;Vereinigte Staaten;;268617530
CAN-F117D56420D5;Amethyst Classic;Ursula III|Heinrich Heine;amethyst classic;amethystclassic;amethyst classic;08948008;;1991;106.38;11.11;110;1AVista-Reisen;Russe;BG;Bulgarien;https://de.wikipedia.org/wiki/Amethyst_Classic;268617530
CAN-0345CEAAAD99;Amsterdam;Schwyz|Heinrich Liesen I|Rex-Rheni, Tremella II;amsterdam;amsterdam;amsterdam;02325953;;1948;77.55;9.88;100;Wenniger River Cruises;Workum;NL;Schweiz → Deutschland → Niederlande;;268617530
CAN-8119A71FCB17;Amur;;amur;amur;amur;;;1960;85.8;14.06;212;;Budapest;HU;Sowjetunion → Ukraine → Ungarn;;268617530
CAN-5A7040F83071;Amwaj Living Stone;;amwaj living stone;amwajlivingstone;amwaj living stone;;;2014;73.0;14.5;124;Amwaj International;;;Agypten;;268617530
CAN-2D1EFBFF4371;Anakonda;;anakonda;anakonda;anakonda;;;2013;45.0;9.0;36;Amazon Anakonda Cruise;;;Ecuador;;268617530
CAN-0741D6FA9258;Andante;Damco 21, Alexander von Engelberg|Scylla, Kellermann;andante;andante;andante;02325292;;1959;74.4;10.19;90;Calanda Riverline Cruises;Enkhuizen;NL;Niederlande;;268617530
CAN-F54B3717C1FA;Andorinha;;andorinha;andorinha;andorinha;07002117;;2019;80.0;;84;Scylla (Tauck Tours);Basel;CH;Schweiz;;268617530
CAN-2D93764535C4;Andrea II;Andrea;andrea ii;andreaii;andrea ii;02338509;;2020;135.0;11.4;190;Rijfers Nautical Management B.V. (Phoenix Reisen);;MT;Malta;;268617530
CAN-0D187153AA5B;Andrey Rublyov;Nikolay Dobrolyubov;andrey rublyov;andreyrublyov;andrey rublyov;;8131532;1981;125.0;16.7;300;MosTurFlot;Moskau;UA;Sowjetunion → Ukraine → Russland;;268617530
CAN-29C57E4DB396;Anesha;;anesha;anesha;anesha;07002024;;2014;135.0;11.4;180;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;;268617530
CAN-92390226B1C3;Angela Esmee;Hencor II, Tremella, Seresta;angela esmee;angelaesmee;angela esmee;03310386;;1955;62.95;7.22;63;Holland Cruises;De Tike;NL;Niederlande;;268617530
CAN-A7BE0ABAD22F;Anichka;T. G. Shevtshenko|Svyatoy Petr;anichka;anichka;anichka;;;1959;95.8;14.3;;;Sligo;IE;Sowjetunion → Russland → Irland;;268617530
CAN-EEA3BBA69B7A;Anna Akhmatova;Dnepr|Mikhail Nazarov, Don, Vladimir Monomakh;anna akhmatova;annaakhmatova;anna akhmatova;;;1959;77.91;15.2;311;;Moskau;;Sowjetunion → Russland;;268617530
CAN-B527F6000F82;Anna Katharina;;anna katharina;annakatharina;anna katharina;07002113;;2019;135.0;11.45;180;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;;268617530
CAN-F60A1B3EA2D8;Anne-Marie;;anne marie;annemarie;anne marie;;;2014;40.0;5.7;22;CroisiEurope;;FR;Frankreich;;268617530
CAN-2955344A438B;Annika;;annika;annika;annika;07002137;;2020;135.0;14.45;190;;;CH;Schweiz;;268617530
CAN-FF69F9057C68;Antares;Amarco II|Nile Express;antares;antares;antares;;;2007;72.0;14.4;62;Viking River Cruises;;;Agypten;https://de.wikipedia.org/wiki/Antares;268617530
CAN-44704BFC3B1E;Anton Chekhov;;anton chekhov;antonchekhov;anton chekhov;;;1978;115.6;16.46;220;Orthodox Cruise Company;Rostow am Don;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Anton_Chekhov;268617530
CAN-9E57DB71CD2D;Antonio Bellucci;;antonio bellucci;antoniobellucci;antonio bellucci;02334599;;2012;110.0;11.4;141;Medi Ship AG;Basel;CH;Schweiz;;268617530
CAN-F3CF40DEC727;Arabella;L. Dovator;arabella;arabella;arabella;;;1955;95.8;14.3;150;Admiral;Kasan;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Arabella_(Schiff,_1955);268617530
CAN-79B7BAAB7147;Arena;Flamenco;arena;arena;arena;09948011;;2005;135.0;11.4;200;1AVista-Reisen;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Arena_(Schiff);268617530
CAN-AAD91C2A5E09;Aria;;aria;aria;aria;;;2011;45.0;9.0;32;Avalon Waterways, Aqua Expedition;Iquitos;;Peru;;268617530
CAN-EC57ABFCCFEF;Ariana;;ariana;ariana;ariana;02334084;;2012;110.0;11.4;162;Dunav Tours ( Phoenix Reisen );Russe;BG;Bulgarien;;268617530
CAN-EB7118A52F2B;Arkona;Spree Berlin|St. Alban, Victoria, Polonaise, Rügen, Solaris;arkona;arkona;arkona;04031590;;1979;83.03;9.64;99;Quality Tours ApS;Oberwesel;DE;Deutschland;;268617530
CAN-94200C0C6724;Arlene;;arlene;arlene;arlene;02326752;;2012;91.2;10.5;109;HTL Cruises;Arnheim;NL;Niederlande;;268617530
CAN-AEB876334EDB;Armeniya;;armeniya;armeniya;armeniya;;;1953;80.22;12.5;233;;Perm;;Sowjetunion;;268617530
CAN-BFF77972D0E0;Asara;;asara;asara;asara;02337042;;2017;135.0;11.4;190;Johan Rijfers River Cruises Arnhem ( Phoenix Reisen );Valletta;MT;Malta;;268617530
CAN-0B929F42DD8C;Aurelia;;aurelia;aurelia;aurelia;07001841;;2007;110.0;11.4;159;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Aurelia_(Schiff,_2007);268617530
CAN-E8FF505F6120;Avalon Artistry II;;avalon artistry ii;avalonartistryii;avalon artistry ii;02334737;;2013;110.0;11.45;128;Avalon Waterways;Hamburg;DE;Deutschland;;268617530
CAN-2B0BA32AF487;Avalon Envision;;avalon envision;avalonenvision;avalon envision;02337703;;2018;135.0;11.45;166;Avalon Waterways;Hamburg;DE;Deutschland;;268617530
CAN-F28A350D1545;Avalon Expression;;avalon expression;avalonexpression;avalon expression;02334920;;2013;135.0;11.45;168;Avalon Waterways;Hamburg;DE;Deutschland;;268617530
CAN-A0B4AC21E4F5;Avalon Illumination;;avalon illumination;avalonillumination;avalon illumination;02335487;;2014;135.0;11.45;166;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-76AF352E5462;Avalon Imagery II;;avalon imagery ii;avalonimageryii;avalon imagery ii;02336343;;2016;110.0;11.45;130;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-667C3D22678C;Avalon Impression;;avalon impression;avalonimpression;avalon impression;02335436;;2014;135.0;11.45;166;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-D427284B37BF;Avalon Myanmar;;avalon myanmar;avalonmyanmar;avalon myanmar;;;2015;60.96;;36;Avalon Waterways;;;Myanmar;;268617530
CAN-0783E45A0018;Avalon Panorama;;avalon panorama;avalonpanorama;avalon panorama;02333460;;2011;135.0;11.45;170;Avalon Waterways;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Avalon_Panorama;268617530
CAN-78BFD831FE69;Avalon Passion;;avalon passion;avalonpassion;avalon passion;02336601;;2016;135.0;11.4;168;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-4A1261157FD4;Avalon Poetry II;;avalon poetry ii;avalonpoetryii;avalon poetry ii;02335229;;2014;110.0;11.45;128;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-0F0C1681EA63;Avalon Siem Reap;;avalon siem reap;avalonsiemreap;avalon siem reap;;;2014;59.43;;36;Avalon Waterways;;;Myanmar;;268617530
CAN-C2F085D08573;Avalon Tapestry II;;avalon tapestry ii;avalontapestryii;avalon tapestry ii;02335808;;2015;110.0;11.45;130;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-13403EDA24CC;Avalon Tranquility II;;avalon tranquility ii;avalontranquilityii;avalon tranquility ii;02335906;;2015;110.0;11.45;130;Avalon Waterways;Basel;CH;Schweiz;;268617530
CAN-C42DAE21AAAD;Avalon View;;avalon view;avalonview;avalon view;02338024;;2019;135.0;11.45;;Avalon Waterways;;;;;268617530
CAN-036464005171;Avalon Visionary;;avalon visionary;avalonvisionary;avalon visionary;02334430;;2012;110.0;11.45;138;Avalon Waterways;Hamburg;DE;Deutschland;;268617530
CAN-97E387774088;Avalon Vista;;avalon vista;avalonvista;avalon vista;02333954;;2012;135.0;11.45;170;Avalon Waterways;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Avalon_Vista;268617530
CAN-3EDE73B9E079;Avicena;60 let Oktyabrya|Floks;avicena;avicena;avicena;;8884749;1978;125.0;16.7;;Andrea Navigation;Kingstown;;Sowjetunion → Saint Vincent Grenadinen;;268617530
CAN-FF3FF4068E16;Avrora;;avrora;avrora;avrora;;;1960;95.8;14.3;;;Sankt Petersburg;;Sowjetunion → Russland;;268617530
CAN-B89FDCF545A1;Azerbaydzhan;;azerbaydzhan;azerbaydzhan;azerbaydzhan;;;1953;80.22;12.5;233;;Sewastopol;UA;Sowjetunion → Ukraine;;268617530
CAN-AD1D7C11FF79;Azolla;Adolf Linden 1|Ernst Tengelmann, Pionier Andreas;azolla;azolla;azolla;02311625;;1938;76.5;7.86;90;Vranken River Line;Maasbracht;NL;Niederlande;;268617530
CAN-B7734D49811F;Bagration;;bagration;bagration;bagration;;;1958;95.8;14.3;339;;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-F5F947C5759E;Bashkortostan;Daugava|Aleksey Kiselev;bashkortostan;bashkortostan;bashkortostan;;;1962;77.91;15.2;311;;Ufa;;Sowjetunion → Russland;;268617530
CAN-ECFFE3F5E432;Beau Rivage;;beau rivage;beaurivage;beau rivage;;;2001;72.8;14.0;145;;;;Agypten;https://de.wikipedia.org/wiki/Beau_Rivage;268617530
CAN-6C062CD03433;Beethoven;;beethoven;beethoven;beethoven;01823122;;2004;110.0;11.4;180;CroisiEurope;Straßburg;FR;Frankreich;;268617530
